objid
1237660634387972424
1237663784193556755
1237665367968383115
1237668502756721160
1237657589242003739
1237661418749296833
1237658608218079797
1237663238740050007
1237657630599610533
1237657878075801661
1237668495256387732
1237657630603280875
1237668625164664870
1237661418749493772
1237657611802575408
1237658424612749951
1237649963528683603
1237661970117230717
1237666300554576290
1237665549426360394
1237666300554642255
1237663783663698754
1237680283846377553
1237667322183614701
1237658492818686089
1237671991343710502
1237668601534153313
1237661351632372224
1237660343925080087
1237662526845616320
1237663546903232663
1237659131680981169
1237674460417687802
1237674462026072288
1237651495759249416
1237667550344380470
1237657874870305335
1237654601567568138
1237663782596509894
1237665101140721799
1237665372796420317
1237663530790617647
1237659146705830267
1237654880192430252
1237678906247479560
1237667538537546252
1237654608532013503
1237678437017780487
1237679341105578018
1237663783141638592
1237679542435840318
1237651212287803711
1237667536395829432
1237679504864379141
1237661358081966232
1237657770168615035
1237678617430851804
1237659133284712570
1237679253059601070
1237657189817647984
1237661351629750416
1237661065488171339
1237655107835855003
1237657192517927342
1237668590265893170
1237658801492591065
1237661352705917273
1237660024494097093
1237678881551810646
1237652900774150557
1237665129096806681
1237651754020241516
1237651495759774405
1237679542972252440
1237678620110750109
1237665023828426881
1237661360223813652
1237663783672480159
1237679477481603298
1237654949451464916
1237668589188874639
1237663784205090933
1237651754560454806
1237664336636674153
1237664835928589045
1237654880731332782
1237657066867327156
1237664667369931250
1237665566608458238
1237655368758067464
1237662498391851602
1237649961383559604
1237661387063820593
1237662341630395960
1237661387063034190
1237666407921549474
1237658203435958369
1237662195614810349
1237659119859138665
1237663783139279057
1237657628449374413
1237654653640900880
1237662198281077707
1237668503828300647
1237669765473763350
1237654391103815781
1237665566612914633
1237680333242434766
1237680286529618433
1237667781760843916
1237657190908690822
1237667735569694750
1237678661431590927
1237663530798023226
1237666301091512622
1237665567148933320
1237663784741437608
1237654953745122554
1237663787419370256
1237666299483849025
1237666407366132121
1237679459756408994
1237678894428193060
1237661958833701212
1237659329237418437
1237661852010283195
1237661966886830614
1237659150460387704
1237654381441647189
1237652934574670281
1237663543683186987
1237661850394230968
1237661434849460364
1237662335724617837
1237666299484766461
1237652901286183298
1237678779013988477
1237663784203911369
1237668495242690591
1237678596461233196
1237657776078323746
1237662305655717891
1237651191361634368
1237660241924129464
1237680241434690012
1237662340009295912
1237667736113971363
1237665098454335561
1237661355929370816
1237680508259401827
1237658423011508347
1237657775000977785
1237680246809297364
1237653614795031094
1237655368760623657
1237669772452954899
1237663457776108600
1237651251488293370
1237669698377024244
1237651753459318892
1237663783143342270
1237664093967090360
1237679254672048579
1237660024520573276
1237678907852062998
1237678824633139350
1237669679579005464
1237661850942308748
1237666408994439328
1237663542608920724
1237653612645319195
1237661384386871596
1237651250430869827
1237654954280944894
1237661852547350695
1237661064412332201
1237658192689103034
1237651496831550056
1237661360758128901
1237655176009941218
1237667917030555819
1237665567695372974
1237679439891136785
1237663783122960870
1237662474765599602
1237651753999400993
1237662266465845826
1237668625699045380
1237657584950968577
1237660241386143839
1237667736103158286
1237680267742740647
1237680240901554586
1237651272422785629
1237657770704371840
1237663782593626164
1237657590319939699
1237654654179016828
1237678622769741919
1237679433447113169
1237662225679843581
1237679504865689973
1237679541360722533
1237661125074289055
1237678600774025794
1237663543681680326
1237654602105815370
1237678617432228155
1237661386528325718
1237678617934824725
1237666215688536134
1237663784203714855
1237679459216392777
1237663785280733325
1237662236393210036
1237661418206658958
1237661972796407928
1237661068721717414
1237678578755436832
1237661354315678386
1237668348672934097
1237664835921773739
1237679504311910611
1237657586029363954
1237663237668864115
1237667783367000195
1237658803103662164
1237657190903906573
1237657634336211285
1237661088026657967
1237648702972363304
1237657776609689780
1237655691943673982
1237657851233829394
1237654652028453717
1237655549669998846
1237654399689162926
1237658203986002497
1237651272975777885
1237651252584382590
1237679996621030135
1237680528671703081
1237667537463148928
1237668366928118720
1237646794374972483
1237665429163671647
1237654602643276341
1237668294986235991
1237663543685350258
1237662225140088845
1237661873484726469
1237680245204320315
1237650795680301345
1237657613413253261
1237660759999316867
1237666407365148885
1237653664184860950
1237657071162556530
1237655743484788826
1237667782273925367
1237678887984497006
1237651735219995189
1237667914339254542
1237651735756931098
1237648702974984206
1237666301093085445
1237665103288140482
1237655107293020345
1237656568119689605
1237665583258992820
1237659329780908853
1237678880495304913
1237659329779073530
1237657873255301666
1237654606398619844
1237678832686137415
1237678617934495810
1237663478725214415
1237667911124189549
1237655464850489366
1237651701378253186
1237655125010612447
1237664289398784116
1237663544212981032
1237671122693783572
1237662264320262236
1237661949176709671
1237661464921178703
1237665567692292507
1237662306188460387
1237663787414324339
1237678600241217890
1237653589020770797
1237679503250424085
1237660761610912955
1237668590799093812
1237667536383312191
1237649962997645554
1237667292119106100
1237655464311980336
1237651190815196016
1237661815486874165
1237678598614418099
1237652901311938623
1237661386530685162
1237666088978743457
1237657630064771217
1237652900237934687
1237654871071916276
1237655369830170871
1237667736135140021
1237663918415479182
1237674460413624375
1237667254549938846
1237663784209416397
1237658205031171038
1237654671351349390
1237657071696610055
1237679168227836411
1237678860091917076
1237654652563620143
1237662223554118351
1237657873793483192
1237666299480506635
1237661088027050808
1237656567046275710
1237658608218210443
1237655107831529765
1237653650769707125
1237661138495209871
1237652942092435768
1237668585429467259
1237662684142633148
1237657071157379380
